5,1,2013,41400,9.57,63090
5,1,2013,43200,10.01,63937
5,1,2013,45000,10.23,64928
5,1,2013,46800,10.45,65839
5,1,2013,48600,10.44,64339
5,1,2013,50400,10.43,63074
5,1,2013,52200,10.24,62681
5,1,2013,54000,10.05,61211
5,1,2013,55800,9.705,60360
5,1,2013,57600,9.36,59740
5,1,2013,59400,8.985,59654
5,1,2013,61200,8.61,59991
5,1,2013,63000,8.295,62413
5,1,2013,64800,7.98,65099
5,1,2013,66600,7.79,66170
5,1,2013,68400,7.6,67367
5,1,2013,70200,7.515,66877
5,1,2013,72000,7.43,65541
5,1,2013,73800,7.33,63904
5,1,2013,75600,7.23,62312
5,1,2013,77400,7.14,60772
5,1,2013,79200,7.05,59609
5,1,2013,81000,6.98,60444
5,1,2013,82800,6.91,63572
5,1,2013,84600,6.825,62722
6,1,2013,0,6.74,62806
6,1,2013,1800,6.63,61045
6,1,2013,3600,6.52,58185
6,1,2013,5400,6.475,58000
6,1,2013,7200,6.43,57168
6,1,2013,9000,6.4,56587
6,1,2013,10800,6.37,54487
6,1,2013,12600,6.36,52934
6,1,2013,14400,6.35,51736
6,1,2013,16200,6.3,50982
6,1,2013,18000,6.25,50431
6,1,2013,19800,6.225,50845
6,1,2013,21600,6.2,50769
6,1,2013,23400,6.245,51579
6,1,2013,25200,6.29,51947
6,1,2013,27000,6.43,52628
6,1,2013,28800,6.57,53431
6,1,2013,30600,6.855,53937
6,1,2013,32400,7.14,54912
6,1,2013,34200,7.575,56328
6,1,2013,36000,8.01,57816
6,1,2013,37800,8.485,59050
6,1,2013,39600,8.96,60032
6,1,2013,41400,9.365,61050
6,1,2013,43200,9.77,62176
6,1,2013,45000,9.985,63571
6,1,2013,46800,10.2,64379
6,1,2013,48600,10.23,62438
6,1,2013,50400,10.26,60711
6,1,2013,52200,10.095,59878
6,1,2013,54000,9.93,58139
6,1,2013,55800,9.605,57369
6,1,2013,57600,9.28,56792
6,1,2013,59400,8.885,56809
6,1,2013,61200,8.49,57467
6,1,2013,63000,8.125,59772
6,1,2013,64800,7.76,62649
6,1,2013,66600,7.515,64598
6,1,2013,68400,7.27,66237
6,1,2013,70200,7.105,66524
6,1,2013,72000,6.94,65875
6,1,2013,73800,6.825,64515
6,1,2013,75600,6.71,63244
6,1,2013,77400,6.61,61520
6,1,2013,79200,6.51,60381
6,1,2013,81000,6.4,60610
6,1,2013,82800,6.29,63306
6,1,2013,84600,6.155,62373
7,1,2013,0,6.02,62302
7,1,2013,1800,5.915,60767
7,1,2013,3600,5.81,58157
7,1,2013,5400,5.705,58064
7,1,2013,7200,5.6,57650
7,1,2013,9000,5.51,57526
7,1,2013,10800,5.42,55611
7,1,2013,12600,5.355,54413
7,1,2013,14400,5.29,53462
7,1,2013,16200,5.25,53492
7,1,2013,18000,5.21,54014
7,1,2013,19800,5.19,56248
7,1,2013,21600,5.17,58324
7,1,2013,23400,5.205,62390
7,1,2013,25200,5.24,66328
7,1,2013,27000,5.315,70057
7,1,2013,28800,5.39,72113
7,1,2013,30600,5.61,72720
7,1,2013,32400,5.83,72529
7,1,2013,34200,6.21,72921
7,1,2013,36000,6.59,73114
7,1,2013,37800,7.04,73230
7,1,2013,39600,7.49,73442
7,1,2013,41400,7.925,73845
7,1,2013,43200,8.36,74401
7,1,2013,45000,8.63,73955
7,1,2013,46800,8.9,74372
7,1,2013,48600,9,73682
7,1,2013,50400,9.1,73262
7,1,2013,52200,8.97,72966
7,1,2013,54000,8.84,71367
7,1,2013,55800,8.435,70489
7,1,2013,57600,8.03,70093
7,1,2013,59400,7.545,70029
7,1,2013,61200,7.06,70890
7,1,2013,63000,6.61,72968
7,1,2013,64800,6.16,75766
7,1,2013,66600,5.905,77145
7,1,2013,68400,5.65,78804
7,1,2013,70200,5.535,77539
7,1,2013,72000,5.42,75351
7,1,2013,73800,5.34,72904
7,1,2013,75600,5.26,70567
7,1,2013,77400,5.155,68263
7,1,2013,79200,5.05,66598
7,1,2013,81000,4.92,66660
7,1,2013,82800,4.79,68978
7,1,2013,84600,4.65,67822
8,1,2013,0,4.51,67639
8,1,2013,1800,4.4,65881
8,1,2013,3600,4.29,62950
8,1,2013,5400,4.18,62842
8,1,2013,7200,4.07,62289
8,1,2013,9000,3.955,62075
8,1,2013,10800,3.84,60127
8,1,2013,12600,3.725,59161
8,1,2013,14400,3.61,58216
8,1,2013,16200,3.505,58330
8,1,2013,18000,3.4,58678
8,1,2013,19800,3.345,60695
8,1,2013,21600,3.29,62689
8,1,2013,23400,3.32,66727
8,1,2013,25200,3.35,70858
8,1,2013,27000,3.5,74403
8,1,2013,28800,3.65,76228
8,1,2013,30600,3.99,76673
8,1,2013,32400,4.33,76441
8,1,2013,34200,4.84,76654
8,1,2013,36000,5.35,76675
8,1,2013,37800,5.955,76970
8,1,2013,39600,6.56,76971
8,1,2013,41400,7.06,77629
8,1,2013,43200,7.56,78041
8,1,2013,45000,7.85,77361
8,1,2013,46800,8.14,77797
8,1,2013,48600,8.18,76752
8,1,2013,50400,8.22,76226
8,1,2013,52200,8.03,76071
8,1,2013,54000,7.84,74303
8,1,2013,55800,7.46,73522
8,1,2013,57600,7.08,73367
8,1,2013,59400,6.625,73125
8,1,2013,61200,6.17,73817
8,1,2013,63000,5.785,75968
8,1,2013,64800,5.4,78647
8,1,2013,66600,5.155,80040
8,1,2013,68400,4.91,81372
8,1,2013,70200,4.8,80101
8,1,2013,72000,4.69,77920
8,1,2013,73800,4.575,75414
8,1,2013,75600,4.46,73255
8,1,2013,77400,4.38,71016
8,1,2013,79200,4.3,69042
8,1,2013,81000,4.27,69184
8,1,2013,82800,4.24,71385
8,1,2013,84600,4.21,70379
9,1,2013,0,4.18,69614
9,1,2013,1800,4.165,67912
9,1,2013,3600,4.15,65319
9,1,2013,5400,4.17,64956
9,1,2013,7200,4.19,64513
9,1,2013,9000,4.205,64182
9,1,2013,10800,4.22,62103
9,1,2013,12600,4.235,61144
9,1,2013,14400,4.25,60271
9,1,2013,16200,4.17,60190
9,1,2013,18000,4.09,60529
9,1,2013,19800,4.02,62628
9,1,2013,21600,3.95,64360
9,1,2013,23400,3.92,68235
9,1,2013,25200,3.89,71730
9,1,2013,27000,3.965,74902
9,1,2013,28800,4.04,77105
9,1,2013,30600,4.265,78161
9,1,2013,32400,4.49,78430
9,1,2013,34200,4.88,78608
9,1,2013,36000,5.27,78606
9,1,2013,37800,5.725,78687
9,1,2013,39600,6.18,78661
9,1,2013,41400,6.57,79131
9,1,2013,43200,6.96,79806
9,1,2013,45000,7.18,78960
9,1,2013,46800,7.4,79311
9,1,2013,48600,7.46,78236
9,1,2013,50400,7.52,77990
9,1,2013,52200,7.435,77808
9,1,2013,54000,7.35,76135
9,1,2013,55800,7.15,75278
9,1,2013,57600,6.95,74869
9,1,2013,59400,6.7,74964
9,1,2013,61200,6.45,75422
9,1,2013,63000,6.25,77025
9,1,2013,64800,6.05,79562
9,1,2013,66600,5.94,80498
9,1,2013,68400,5.83,82005
9,1,2013,70200,5.8,80837
9,1,2013,72000,5.77,78703
9,1,2013,73800,5.75,76187
9,1,2013,75600,5.73,74061
9,1,2013,77400,5.685,71532
9,1,2013,79200,5.64,69666
9,1,2013,81000,5.57,69790
9,1,2013,82800,5.5,71925
9,1,2013,84600,4.855,70850
10,1,2013,0,4.21,70362
10,1,2013,1800,4.18,68643
10,1,2013,3600,4.15,65928
10,1,2013,5400,4.105,65435
10,1,2013,7200,4.06,64884
10,1,2013,9000,4.01,64510
10,1,2013,10800,3.96,62724
10,1,2013,12600,3.905,61430
10,1,2013,14400,3.85,60319
10,1,2013,16200,3.82,60176
10,1,2013,18000,3.79,60320
10,1,2013,19800,3.8,62291
10,1,2013,21600,3.81,64145
10,1,2013,23400,3.885,67887
10,1,2013,25200,3.96,71733
10,1,2013,27000,4.135,75335
10,1,2013,28800,4.31,77238
10,1,2013,30600,4.6,77501
10,1,2013,32400,4.89,77095
10,1,2013,34200,5.265,77162
10,1,2013,36000,5.64,77081
10,1,2013,37800,6.045,77060
10,1,2013,39600,6.45,77042
10,1,2013,41400,6.81,77407
10,1,2013,43200,7.17,77676
10,1,2013,45000,7.39,76798
10,1,2013,46800,7.61,77047
10,1,2013,48600,7.71,76015
10,1,2013,50400,7.81,75370
10,1,2013,52200,7.77,75275
10,1,2013,54000,7.73,73653
10,1,2013,55800,7.55,72827
10,1,2013,57600,7.37,72270
10,1,2013,59400,7.155,72044
10,1,2013,61200,6.94,72558
10,1,2013,63000,6.725,74026
10,1,2013,64800,6.51,76749
10,1,2013,66600,6.39,77934
10,1,2013,68400,6.27,79661
10,1,2013,70200,6.22,78562
10,1,2013,72000,6.17,76358
10,1,2013,73800,6.13,73866
10,1,2013,75600,6.09,71710
10,1,2013,77400,6.025,69230
10,1,2013,79200,5.96,67579
10,1,2013,81000,5.9,67773
10,1,2013,82800,5.84,70025
10,1,2013,84600,5.775,68972
11,1,2013,0,5.71,68515
11,1,2013,1800,5.675,66805
11,1,2013,3600,5.64,63936
11,1,2013,5400,5.6,63698
11,1,2013,7200,5.56,63251
11,1,2013,9000,5.5,62976
11,1,2013,10800,5.44,60932
11,1,2013,12600,5.32,59910
11,1,2013,14400,5.2,58991
11,1,2013,16200,5.055,58975
11,1,2013,18000,4.91,59259
11,1,2013,19800,4.795,61347
11,1,2013,21600,4.68,63329
11,1,2013,23400,4.625,67349
11,1,2013,25200,4.57,70956
11,1,2013,27000,4.61,74814
11,1,2013,28800,4.65,76985
11,1,2013,30600,4.805,77109
11,1,2013,32400,4.96,76771
11,1,2013,34200,5.255,76703
11,1,2013,36000,5.55,76433
11,1,2013,37800,5.89,76062
11,1,2013,39600,6.23,75502
11,1,2013,41400,6.52,75588
11,1,2013,43200,6.81,75203
11,1,2013,45000,6.96,74471
11,1,2013,46800,7.11,74437
11,1,2013,48600,7.1,73179
11,1,2013,50400,7.09,72358
11,1,2013,52200,6.94,71763
11,1,2013,54000,6.79,70074
11,1,2013,55800,6.52,69258
11,1,2013,57600,6.25,68673
11,1,2013,59400,5.9,68453
11,1,2013,61200,5.55,68744
11,1,2013,63000,5.24,70922
11,1,2013,64800,4.93,74496
11,1,2013,66600,4.71,76118
11,1,2013,68400,4.49,77279
11,1,2013,70200,4.35,76307
11,1,2013,72000,4.21,74526
11,1,2013,73800,4.065,72668
11,1,2013,75600,3.92,70726
11,1,2013,77400,3.81,69053
11,1,2013,79200,3.7,67632
11,1,2013,81000,3.595,68405
11,1,2013,82800,3.49,71011
11,1,2013,84600,3.41,70097
12,1,2013,0,3.33,69860
12,1,2013,1800,3.185,67725
12,1,2013,3600,3.04,64865
12,1,2013,5400,2.99,64552
12,1,2013,7200,2.94,63922
12,1,2013,9000,2.895,63227
12,1,2013,10800,2.85,61369
12,1,2013,12600,2.815,59956
12,1,2013,14400,2.78,58685
12,1,2013,16200,2.68,58283
12,1,2013,18000,2.58,58130
12,1,2013,19800,2.52,59015
12,1,2013,21600,2.46,59504
12,1,2013,23400,2.495,60791
12,1,2013,25200,2.53,61826
12,1,2013,27000,2.68,63344
12,1,2013,28800,2.83,64592
12,1,2013,30600,3.12,65767
12,1,2013,32400,3.41,67021
12,1,2013,34200,3.83,68220
12,1,2013,36000,4.25,69490
12,1,2013,37800,4.705,69594
12,1,2013,39600,5.16,69305
12,1,2013,41400,5.535,69528
12,1,2013,43200,5.91,69826
12,1,2013,45000,6.105,70352
12,1,2013,46800,6.3,70932
12,1,2013,48600,6.33,69198
12,1,2013,50400,6.36,67695
12,1,2013,52200,6.215,66992
12,1,2013,54000,6.07,65413
12,1,2013,55800,5.8,64580
12,1,2013,57600,5.53,63876
12,1,2013,59400,5.21,63648
12,1,2013,61200,4.89,64082
12,1,2013,63000,4.605,65832
12,1,2013,64800,4.32,69157
12,1,2013,66600,4.145,70642
12,1,2013,68400,3.97,72086
12,1,2013,70200,3.87,71573
12,1,2013,72000,3.77,70403
12,1,2013,73800,3.695,68831
12,1,2013,75600,3.62,67269
12,1,2013,77400,3.52,65844
12,1,2013,79200,3.42,64849
12,1,2013,81000,3.31,65767
12,1,2013,82800,3.2,68416
12,1,2013,84600,3.14,67933
13,1,2013,0,3.08,67925
13,1,2013,1800,3.015,66401
13,1,2013,3600,2.95,63819
13,1,2013,5400,2.915,63588
13,1,2013,7200,2.88,62837
13,1,2013,9000,2.835,62273
13,1,2013,10800,2.79,60055
13,1,2013,12600,2.75,58588
13,1,2013,14400,2.71,57243
13,1,2013,16200,2.675,56558
13,1,2013,18000,2.64,55960
13,1,2013,19800,2.63,56422
13,1,2013,21600,2.62,56523
13,1,2013,23400,2.645,57113
13,1,2013,25200,2.67,57480
13,1,2013,27000,2.74,58254
13,1,2013,28800,2.81,59150
13,1,2013,30600,2.96,60060
13,1,2013,32400,3.11,60949
13,1,2013,34200,3.32,62956
13,1,2013,36000,3.53,64571
13,1,2013,37800,3.77,66058
13,1,2013,39600,4.01,67016
13,1,2013,41400,4.205,67980
13,1,2013,43200,4.4,68797
13,1,2013,45000,4.54,69960
13,1,2013,46800,4.68,70588
13,1,2013,48600,4.685,68526
13,1,2013,50400,4.69,66923
13,1,2013,52200,4.6,66033
13,1,2013,54000,4.51,64365
13,1,2013,55800,4.28,63426
13,1,2013,57600,4.05,62799
13,1,2013,59400,3.79,62842
13,1,2013,61200,3.53,63327
13,1,2013,63000,3.255,65036
13,1,2013,64800,2.98,68358
13,1,2013,66600,2.785,70770
13,1,2013,68400,2.59,72465
13,1,2013,70200,2.465,72711
13,1,2013,72000,2.34,72441
13,1,2013,73800,2.225,71221
13,1,2013,75600,2.11,69566
13,1,2013,77400,1.99,68280
13,1,2013,79200,1.87,67134
13,1,2013,81000,1.75,67640
13,1,2013,82800,1.63,70488
13,1,2013,84600,1.545,69341
14,1,2013,0,1.46,69414
14,1,2013,1800,1.38,67983
14,1,2013,3600,1.3,65653
14,1,2013,5400,1.22,65677
14,1,2013,7200,1.14,65441
14,1,2013,9000,1.065,65404
14,1,2013,10800,0.99,63658
14,1,2013,12600,0.89,62602
14,1,2013,14400,0.79,61631
14,1,2013,16200,0.67,61824
14,1,2013,18000,0.55,62475
14,1,2013,19800,0.445,64907
14,1,2013,21600,0.34,67056
14,1,2013,23400,0.26,71158
14,1,2013,25200,0.18,75042
14,1,2013,27000,0.185,78533
14,1,2013,28800,0.19,80735
14,1,2013,30600,0.32,81301
14,1,2013,32400,0.45,81289
14,1,2013,34200,0.75,81607
14,1,2013,36000,1.05,81665
14,1,2013,37800,1.41,81672
14,1,2013,39600,1.77,81771
14,1,2013,41400,2.11,82206
14,1,2013,43200,2.45,82490
14,1,2013,45000,2.645,81812
14,1,2013,46800,2.84,82123
14,1,2013,48600,2.915,81318
14,1,2013,50400,2.99,81206
14,1,2013,52200,2.9,81027
14,1,2013,54000,2.81,79604
14,1,2013,55800,2.545,78899
14,1,2013,57600,2.28,78693
14,1,2013,59400,1.975,78780
14,1,2013,61200,1.67,79317
14,1,2013,63000,1.4,80988
14,1,2013,64800,1.13,83974
14,1,2013,66600,1.03,85538
14,1,2013,68400,0.93,87328
14,1,2013,70200,0.945,86112
14,1,2013,72000,0.96,83829
14,1,2013,73800,0.9,81676
14,1,2013,75600,0.84,79388
14,1,2013,77400,0.78,77001
14,1,2013,79200,0.72,75179
14,1,2013,81000,0.66,75585
14,1,2013,82800,0.6,77776
14,1,2013,84600,0.525,76385
15,1,2013,0,0.45,76172
15,1,2013,1800,0.46,74149
15,1,2013,3600,0.47,71358
15,1,2013,5400,0.44,71331
15,1,2013,7200,0.41,71098
15,1,2013,9000,0.38,70688
15,1,2013,10800,0.35,68669
15,1,2013,12600,0.32,67655
15,1,2013,14400,0.29,66641
15,1,2013,16200,0.245,66568
15,1,2013,18000,0.2,66871
15,1,2013,19800,0.16,68948
15,1,2013,21600,0.12,70831
15,1,2013,23400,0.12,74562
15,1,2013,25200,0.12,78145
15,1,2013,27000,0.205,81223
15,1,2013,28800,0.29,83089
15,1,2013,30600,0.5,83401
15,1,2013,32400,0.71,83164
15,1,2013,34200,1.075,83586
15,1,2013,36000,1.44,83757
15,1,2013,37800,1.86,83916
15,1,2013,39600,2.28,83966
15,1,2013,41400,2.635,84186
15,1,2013,43200,2.99,84453
15,1,2013,45000,3.175,83474
15,1,2013,46800,3.36,83825
15,1,2013,48600,3.375,82763
15,1,2013,50400,3.39,82196
15,1,2013,52200,3.26,81875
15,1,2013,54000,3.13,80213
15,1,2013,55800,2.88,79503
15,1,2013,57600,2.63,78941
15,1,2013,59400,2.345,78829
15,1,2013,61200,2.06,79145
15,1,2013,63000,1.82,80548
15,1,2013,64800,1.58,84274
15,1,2013,66600,1.45,86119
15,1,2013,68400,1.32,87732
15,1,2013,70200,1.25,86515
15,1,2013,72000,1.18,84445
15,1,2013,73800,1.11,81909
15,1,2013,75600,1.04,79832
15,1,2013,77400,0.925,77446
15,1,2013,79200,0.81,75619
15,1,2013,81000,0.68,75950
15,1,2013,82800,0.55,78387
15,1,2013,84600,0.675,76942
16,1,2013,0,0.8,76373
16,1,2013,1800,0.63,74730
16,1,2013,3600,0.46,71810
16,1,2013,5400,0.325,72043
16,1,2013,7200,0.19,71753
16,1,2013,9000,0.05,71581
16,1,2013,10800,-0.09,69713
16,1,2013,12600,-0.265,68576
16,1,2013,14400,-0.44,67719
16,1,2013,16200,-0.59,67772
16,1,2013,18000,-0.74,68118
16,1,2013,19800,-0.85,70262
16,1,2013,21600,-0.96,72246
16,1,2013,23400,-0.995,75809
16,1,2013,25200,-1.03,78580
16,1,2013,27000,-0.94,80867
16,1,2013,28800,-0.85,82821
16,1,2013,30600,-0.675,83902
16,1,2013,32400,-0.5,84217
16,1,2013,34200,-0.2,84780
16,1,2013,36000,0.1,85001
16,1,2013,37800,0.425,85075
16,1,2013,39600,0.75,84806
16,1,2013,41400,1.03,85104
16,1,2013,43200,1.31,85274
16,1,2013,45000,1.49,84220
16,1,2013,46800,1.67,84259
16,1,2013,48600,1.7,82926
16,1,2013,50400,1.73,82311
16,1,2013,52200,1.565,82178
16,1,2013,54000,1.4,80509
16,1,2013,55800,1.055,79761
16,1,2013,57600,0.71,79496
16,1,2013,59400,0.285,79505
16,1,2013,61200,-0.14,79969
16,1,2013,63000,-0.495,81578
16,1,2013,64800,-0.85,85377
16,1,2013,66600,-1.055,88017
16,1,2013,68400,-1.26,89607
16,1,2013,70200,-1.365,88639
16,1,2013,72000,-1.47,86320
16,1,2013,73800,-1.55,84112
16,1,2013,75600,-1.63,82157
16,1,2013,77400,-1.77,79909
16,1,2013,79200,-1.91,78245
16,1,2013,81000,-2.075,78480
16,1,2013,82800,-2.24,81136
16,1,2013,84600,-2.385,79811
17,1,2013,0,-2.53,79948
17,1,2013,1800,-2.63,78389
17,1,2013,3600,-2.73,75941
17,1,2013,5400,-2.81,77813
17,1,2013,7200,-2.89,77499
17,1,2013,9000,-2.965,77398
17,1,2013,10800,-3.04,75452
17,1,2013,12600,-3.165,74358
17,1,2013,14400,-3.29,73189
17,1,2013,16200,-3.42,73256
17,1,2013,18000,-3.55,73475
17,1,2013,19800,-3.63,75519
17,1,2013,21600,-3.71,77735
17,1,2013,23400,-3.72,81328
17,1,2013,25200,-3.73,84405
17,1,2013,27000,-3.6,87377
17,1,2013,28800,-3.47,89232
17,1,2013,30600,-3.15,89494
17,1,2013,32400,-2.83,89327
17,1,2013,34200,-2.33,89549
17,1,2013,36000,-1.83,89721
17,1,2013,37800,-1.27,89401
17,1,2013,39600,-0.71,88879
17,1,2013,41400,-0.26,88776
17,1,2013,43200,0.19,88706
17,1,2013,45000,0.38,87527
17,1,2013,46800,0.57,87636
17,1,2013,48600,0.54,86193
17,1,2013,50400,0.51,85524
17,1,2013,52200,0.33,84768
17,1,2013,54000,0.15,83126
17,1,2013,55800,-0.09,82329
17,1,2013,57600,-0.33,82148
17,1,2013,59400,-0.58,82096
17,1,2013,61200,-0.83,82704
17,1,2013,63000,-1.035,84539
17,1,2013,64800,-1.24,88375
17,1,2013,66600,-1.355,90836
17,1,2013,68400,-1.47,92629
17,1,2013,70200,-1.545,91587
17,1,2013,72000,-1.62,89589
17,1,2013,73800,-1.72,87015
17,1,2013,75600,-1.82,85029
17,1,2013,77400,-1.905,82813
17,1,2013,79200,-1.99,81173
17,1,2013,81000,-2.06,81480
17,1,2013,82800,-2.13,83995
17,1,2013,84600,-2.185,82643
18,1,2013,0,-2.24,82453
18,1,2013,1800,-2.395,80839
18,1,2013,3600,-2.55,78175
18,1,2013,5400,-2.565,80132
