1136055600,87.5,8013.27833
1136057400,88.0,7726.89167
1136059200,88.0,7372.85833
1136061000,88.0,7071.8333299999995
1136062800,88.0,6865.44
1136064600,88.0,6685.926670000001
1136066400,89.0,6548.62833
1136068200,90.0,6487.836670000001
1136070000,90.0,6449.17833
1136071800,90.0,6388.27833
1136073600,88.5,6395.48
1136075400,87.0,6494.3333299999995
1136077200,83.99999999,6715.20167
1136079000,80.99999996,7062.48
1136080800,73.5,7532.11667
1136082600,66.0,8037.868329999999
1136084400,48.49999995,8623.735
1136086200,31.0,9169.365
1136088000,26.99999999,9600.79
1136089800,22.99999999,10005.305
1136091600,22.0,10264.63167
1136093400,21.0,10463.60333
1136095200,20.0,10647.80833
1136097000,19.0,10682.936670000001
1136098800,18.0,10787.545
1136100600,17.0,10842.33167
1136102400,16.5,10907.03
1136104200,16.0,10859.58833
1136106000,16.0,10903.85167
1136107800,16.0,10900.735
1136109600,15.5,10952.31
1136111400,15.0,10948.03167
1136113200,15.5,10904.45333
1136115000,16.0,10997.89667
1136116800,16.5,11026.05
1136118600,17.0,11009.98667
1136120400,20.00000001,10923.48667
1136122200,23.00000001,10894.9
1136124000,25.5,10952.21833
1136125800,28.0,11112.76333
1136127600,48.50000006,10821.02
1136129400,69.0,10247.085
1136131200,72.00000001,9842.20667
1136133000,75.0,9345.815
1136134800,75.5,8924.16
1136136600,76.0,8416.87333
1136138400,76.0,8044.81833
1136140200,76.0,7737.02833
1136142000,74.5,7378.52333
1136143800,73.00000002,7146.215
1136145600,76.5,6852.245
1136147400,80.0,6643.685
1136149200,79.5,6529.54833
1136151000,79.0,6448.595
1136152800,80.5,6375.288329999999
1136154600,82.00000002,6364.80333
1136156400,85.0,6423.77333
1136158200,88.0,6427.65333
1136160000,90.00000001,6568.18833
1136161800,92.0,6636.4566700000005
1136163600,91.0,6802.52833
1136165400,90.0,6990.35833
1136167200,89.5,7159.07
1136169000,89.0,7482.43833
1136170800,88.0,7721.50833
1136172600,87.0,8007.92
1136174400,85.5,8194.55833
1136176200,84.0,8287.84
1136178000,84.5,8354.12167
1136179800,85.0,8398.813329999999
1136181600,80.49999999,8348.86
1136183400,76.0,8341.38667
1136185200,75.5,8324.505
1136187000,74.99999999,8322.00667
1136188800,74.0,8303.151670000001
1136190600,73.0,8314.053329999999
1136192400,75.00000001,8319.595
1136194200,77.0,8327.145
1136196000,75.5,8328.98
1136197800,74.0,8351.05
1136199600,74.5,8389.24
1136201400,75.0,8456.72833
1136203200,76.0,8353.723329999999
1136205000,77.0,8334.12667
1136206800,78.5,8191.81
1136208600,80.0,8087.22333
1136210400,80.0,8056.53667
1136212200,80.0,8280.22
1136214000,80.5,8096.09333
1136215800,81.0,7884.9
1136217600,82.5,7911.675
1136219400,84.00000001,7816.335
1136221200,85.0,7808.34833
1136223000,86.0,7632.93667
1136224800,86.5,7429.40333
1136226600,87.0,7254.75333
1136228400,87.5,7069.56833
1136230200,88.0,6853.235
1136232000,88.5,6521.88
1136233800,89.0,6255.02833
1136235600,89.5,6090.655
1136237400,90.0,6046.283329999999
1136239200,89.5,6035.498329999999
1136241000,89.0,6040.676670000001
1136242800,89.5,6143.955
1136244600,90.0,6316.1
1136246400,91.0,6706.716670000001
1136248200,92.0,7114.53
1136250000,89.99999999,7488.118329999999
1136251800,87.99999997,7939.335
1136253600,83.5,8431.57333
1136255400,79.0,8885.89667
1136257200,70.49999998,9354.92167
1136259000,62.0,9577.29
1136260800,47.49999996,9787.94
1136262600,33.0,9957.565
1136264400,33.0,10097.47167
1136266200,33.0,10197.69167
1136268000,36.00000001,10313.15
1136269800,39.0,10326.965
1136271600,44.50000002,10441.28333
1136273400,50.00000001,10536.01167
1136275200,52.5,10658.27
1136277000,55.0,10674.235
1136278800,56.5,10647.035
1136280600,58.0,10671.07667
1136282400,60.00000001,10642.901670000001
1136284200,62.00000001,10606.66833
1136286000,63.5,10439.75333
1136287800,65.0,10246.81
1136289600,66.5,9837.41167
1136291400,68.0,9631.52333
1136293200,69.5,9280.946670000001
1136295000,71.0,8988.575
1136296800,71.0,8951.84167
1136298600,71.0,8967.45667
1136300400,71.5,8740.82667
1136302200,72.0,8452.16833
1136304000,73.0,8436.54167
1136305800,74.0,8259.34667
1136307600,73.5,8184.60333
1136309400,73.0,8010.57667
1136311200,73.0,7780.86167
1136313000,73.0,7526.44167
1136314800,73.0,7340.255
1136316600,73.0,7113.48333
1136318400,73.0,6772.77
1136320200,73.0,6490.73167
1136322000,73.5,6332.30333
1136323800,74.0,6252.63333
1136325600,73.5,6232.966670000001
1136327400,73.0,6250.015
1136329200,72.5,6422.30833
1136331000,72.0,6609.35667
1136332800,72.0,6995.36333
1136334600,72.0,7333.25833
1136336400,69.49999999,7638.998329999999
1136338200,67.0,8009.26167
1136340000,67.5,8336.075
1136341800,68.0,8615.20333
1136343600,68.5,8957.15333
1136345400,69.0,9037.276670000001
1136347200,70.5,9102.865
1136349000,72.0,9115.16167
1136350800,71.5,9092.605
1136352600,71.0,9065.49667
1136354400,71.5,8938.875
1136356200,72.0,8949.79
1136358000,72.5,9016.86833
1136359800,73.0,8940.05667
1136361600,73.0,8884.26667
1136363400,73.0,8863.561670000001
1136365200,72.5,8838.27167
1136367000,72.0,8890.973329999999
1136368800,71.0,8917.07667
1136370600,70.0,8864.67667
1136372400,70.0,8871.46167
1136374200,70.0,8787.24833
1136376000,69.5,8569.938329999999
1136377800,69.0,8497.72167
1136379600,69.5,8284.92167
1136381400,70.00000001,8122.15333
1136383200,71.0,8243.82333
1136385000,72.0,8328.74
1136386800,72.5,8165.086670000001
1136388600,73.0,7936.01667
1136390400,73.5,8035.38333
1136392200,74.00000001,7928.495
1136394000,75.5,7931.40167
1136395800,77.0,7812.466670000001
1136397600,80.50000001,7629.6
1136399400,84.0,7467.5416700000005
1136401200,86.00000001,7270.788329999999
1136403000,88.00000001,7066.65333
1136404800,90.5,6712.65667
1136406600,93.0,6408.31
1136408400,93.0,6189.755
1136410200,93.0,6086.9583299999995
1136412000,94.0,6062.905
1136413800,95.0,6095.85667
1136415600,95.0,6240.735
1136417400,95.0,6446.30333
1136419200,95.5,6835.52333
1136421000,96.0,7209.67833
1136422800,94.5,7556.89833
1136424600,92.99999999,7944.99667
1136426400,92.0,8279.401670000001
1136428200,91.0,8449.71667
1136430000,88.99999999,8836.89667
1136431800,87.0,9030.35333
1136433600,81.49999998,9089.92667
1136435400,76.00000002,9145.73833
1136437200,79.5,9141.73833
1136439000,83.0,9103.313329999999
1136440800,83.0,9081.44
1136442600,83.0,9034.89667
1136444400,83.5,9059.28333
1136446200,84.00000001,9018.345
1136448000,86.5,8929.175
1136449800,89.0,8952.62167
1136451600,90.0,8909.268329999999
1136453400,91.0,8913.96
1136455200,91.5,8908.565
1136457000,92.00000001,8983.311670000001
1136458800,93.0,9001.805
1136460600,94.0,9044.885
1136462400,93.5,8876.29833
1136464200,93.0,8771.89167
1136466000,93.0,8593.185
1136467800,93.00000001,8478.74
1136469600,94.0,8480.69333
1136471400,95.0,8542.62333
1136473200,95.5,8241.53833
1136475000,96.0,8009.84333
1136476800,96.0,8074.20167
1136478600,96.0,7824.55833
1136480400,95.5,7955.73833
1136482200,95.0,7842.0816700000005
1136484000,94.0,7728.873329999999
1136485800,93.0,7536.123329999999
1136487600,95.50000001,7351.495
1136489400,98.0,7075.27167
1136491200,98.0,6745.605
1136493000,98.0,6373.425
1136494800,98.0,6193.19333
1136496600,98.0,6100.96833
1136498400,97.5,6103.505
1136500200,97.0,6135.67
1136502000,96.5,6273.98667
1136503800,96.0,6468.90667
1136505600,91.49999999,6869.505
1136507400,87.0,7231.0816700000005
1136509200,84.99999999,7570.15667
1136511000,82.99999999,7925.63667
1136512800,80.5,8362.99667
1136514600,78.0,8703.20833
1136516400,74.99999999,9049.52
1136518200,72.0,9208.065
1136520000,69.49999999,9353.45167
1136521800,67.00000001,9393.59667
1136523600,68.5,9349.065
1136525400,70.0,9449.09667
1136527200,72.50000001,9434.12167
1136529000,75.0,9479.70667
1136530800,72.99999999,9507.17167
1136532600,70.99999998,9518.45833
1136534400,68.0,9541.348329999999
1136536200,65.0,9589.825
1136538000,64.5,9611.14
1136539800,64.0,9612.58667
1136541600,69.00000001,9673.71
1136543400,74.0,9618.33
1136545200,74.5,9555.03
1136547000,75.0,9404.53667
1136548800,79.00000001,9104.795
1136550600,83.0,8928.026670000001
1136552400,83.0,8689.27
1136554200,82.99999999,8530.553329999999
1136556000,81.5,8474.36333
1136557800,80.0,8452.73833
1136559600,80.5,8276.66167
1136561400,81.0,8018.165
1136563200,80.5,8142.41167
1136565000,80.0,8091.98
1136566800,80.5,8142.59667
1136568600,81.0,7995.39167
1136570400,85.50000001,7819.59
1136572200,90.0,7619.9
1136574000,91.5,7390.98
1136575800,93.0,7084.75833
1136577600,93.0,6742.413329999999
1136579400,93.0,6433.325
1136581200,93.0,6251.47333
1136583000,93.0,6110.9
1136584800,91.5,6035.61167
1136586600,89.99999999,5979.966670000001
1136588400,88.0,6094.5416700000005
1136590200,86.0,6165.06833
1136592000,83.49999999,6216.08833
1136593800,81.0,6366.43333
1136595600,76.99999999,6640.7066700000005
1136597400,72.99999999,7005.09
1136599200,72.0,7439.02333
1136601000,71.0,7846.22333
1136602800,70.0,8219.12667
1136604600,69.0,8341.635
1136606400,65.99999999,8530.063329999999
1136608200,63.0,8541.365
1136610000,63.5,8539.335
1136611800,64.0,8508.52833
1136613600,63.0,8447.73667
1136615400,62.0,8441.688329999999
1136617200,62.5,8412.95167
1136619000,62.99999999,8361.135
1136620800,61.0,8283.93
1136622600,59.0,8215.245
1136624400,61.50000001,8203.15
1136626200,64.0,8249.59
1136628000,61.49999999,8274.58333
1136629800,59.00000001,8309.725
1136631600,60.5,8155.98833
1136633400,62.0,8190.38333
1136635200,66.50000001,8149.09333
1136637000,71.0,8094.035
1136638800,76.50000002,8024.533329999999
1136640600,82.00000003,7856.85667
1136642400,86.5,7899.585
1136644200,91.0,8134.78
1136646000,90.0,7995.06
1136647800,89.0,7925.40333
1136649600,81.99999998,7820.63
1136651400,75.0,7730.66
1136653200,75.5,7744.665
1136655000,76.0,7489.538329999999
1136656800,77.5,7282.68833
1136658600,79.0,7075.85167
1136660400,80.5,6886.97
1136662200,82.00000001,6658.7083299999995
1136664000,83.5,6384.72
1136665800,85.0,6129.59833
1136667600,83.5,6047.925
1136669400,82.0,5925.18167
1136671200,82.0,5897.14
1136673000,82.0,5841.69333
1136674800,82.5,5892.836670000001
1136676600,83.0,5884.89167
1136678400,81.5,6000.27667
1136680200,80.0,6098.82667
1136682000,77.49999999,6305.275
1136683800,74.99999999,6651.26667
1136685600,73.0,6960.22667
1136687400,71.0,7359.755
1136689200,67.99999999,7672.97833
1136691000,65.0,7885.538329999999
1136692800,62.99999999,8180.591670000001
1136694600,60.99999999,8207.2
1136696400,60.0,8314.553329999999
1136698200,59.0,8315.545
1136700000,58.5,8479.37833
1136701800,58.0,8396.08
1136703600,59.0,8425.475
1136705400,60.00000001,8376.13167
1136707200,61.5,8362.39
1136709000,63.0,8414.84
1136710800,63.0,8427.64167
1136712600,63.0,8471.811670000001
1136714400,64.0,8488.78167
1136716200,65.00000001,8470.813329999999
1136718000,66.5,8375.91
1136719800,68.0,8446.94333
1136721600,68.0,8441.776670000001
1136723400,68.0,8427.52
1136725200,69.5,8326.58833
1136727000,71.00000001,8305.4
1136728800,72.0,8293.49833
1136730600,73.0,8504.99667
1136732400,72.5,8269.035
1136734200,72.0,8039.49
1136736000,72.0,7934.64167
1136737800,72.0,7760.47667
1136739600,72.5,7768.79
1136741400,73.0,7495.17333
1136743200,76.00000001,7251.59833
1136745000,79.0,7091.328329999999
1136746800,79.0,6887.23833
1136748600,79.00000001,6693.86667
1136750400,80.0,6438.89833
1136752200,81.0,6262.655
1136754000,82.5,6127.32167
1136755800,84.0,6106.93667
1136757600,85.0,6045.60667
1136759400,86.00000001,6159.0
1136761200,88.5,6357.7916700000005
1136763000,91.0,6657.63833
1136764800,93.00000001,7141.33
1136766600,95.0,7609.635
1136768400,95.0,7991.81833
1136770200,94.99999999,8429.16833
1136772000,92.5,8828.15833
1136773800,90.0,9164.19167
1136775600,87.99999999,9566.973329999999
1136777400,86.0,9741.02833
1136779200,82.49999999,9898.785
1136781000,78.99999998,9944.21
1136782800,75.5,9977.89
1136784600,72.0,10082.79667
1136786400,68.49999999,10209.87167
1136788200,65.0,10186.901670000001
1136790000,66.5,10274.37667
1136791800,67.99999999,10373.41333
1136793600,66.0,10426.63667
1136795400,64.0,10429.025
1136797200,64.5,10488.28333
1136799000,65.0,10555.83333
1136800800,71.50000002,10614.42167
1136802600,77.99999999,10643.02833
1136804400,76.0,10569.46333
1136806200,74.0,10489.02833
1136808000,76.50000001,10163.96167
1136809800,79.0,10011.16667
1136811600,81.50000001,9708.81667
1136813400,84.00000001,9455.24167
1136815200,86.0,9401.43167
1136817000,88.0,9529.16333
1136818800,88.0,9407.88333
1136820600,88.0,9103.145
1136822400,89.0,9141.86833
1136824200,90.0,8817.46
1136826000,90.0,8711.73333
1136827800,90.0,8408.38667
1136829600,90.0,8214.643329999999
1136831400,90.0,7968.13667
1136833200,90.5,7701.34667
1136835000,91.0,7441.50333
1136836800,91.5,7095.89833
1136838600,92.0,6778.663329999999
1136840400,92.5,6611.19167
1136842200,93.0,6493.046670000001
1136844000,93.0,6493.35
1136845800,93.0,6529.87
1136847600,93.0,6707.39333
1136849400,93.0,6928.72
1136851200,90.99999999,7392.14667
1136853000,89.0,7968.85333
1136854800,86.49999999,8396.61
1136856600,83.99999999,8898.98
1136858400,81.5,9400.79167
1136860200,79.0,9825.81833
1136862000,76.49999999,10211.9
1136863800,74.0,10465.875
1136865600,71.49999999,10656.65
1136867400,69.00000001,10841.61333
1136869200,70.5,10885.42
1136871000,72.0,11022.21167
1136872800,69.49999999,11051.688329999999
1136874600,67.0,11197.19
1136876400,70.50000001,11395.61667
1136878200,74.0,11561.43333
1136880000,74.0,11612.72167
1136881800,74.0,11693.57
1136883600,74.0,11678.18167
1136885400,74.0,11870.86333
1136887200,75.5,12073.96667
1136889000,76.99999999,12174.29
1136890800,74.5,12064.125
1136892600,72.0,12005.8
1136894400,75.00000001,11645.93333
1136896200,78.0,11456.52
1136898000,81.00000001,11145.26667
1136899800,84.00000001,10928.77833
1136901600,85.0,10762.895
1136903400,86.0,10885.82833
1136905200,86.0,10599.50667
1136907000,86.0,10278.97833
1136908800,87.0,10154.92333
1136910600,88.0,9734.535
1136912400,87.5,9527.72833
1136914200,87.0,9182.89833
1136916000,86.5,8824.56667
1136917800,86.0,8546.38333
1136919600,87.5,8228.865
1136921400,89.0,7918.948329999999
1136923200,89.5,7492.2933299999995
1136925000,90.0,7186.94167
1136926800,89.0,7013.01667
1136928600,88.0,6869.14
1136930400,88.0,6871.413329999999
1136932200,87.99999999,6850.93167
1136934000,87.0,7083.42
1136935800,86.0,7270.34
1136937600,85.0,7691.31
1136939400,84.0,8258.098329999999
1136941200,79.99999999,8816.518329999999
1136943000,75.99999996,9451.045
1136944800,69.5,10055.106670000001
1136946600,63.0,10679.74
1136948400,54.99999998,11269.901670000001
1136950200,47.0,11582.97
1136952000,55.00000002,11853.22
1136953800,63.0,11953.41333
1136955600,63.0,11953.21667
1136957400,63.0,12093.25
1136959200,61.5,12138.436670000001
1136961000,60.0,12221.795
1136962800,61.5,12173.45
1136964600,63.00000004,11920.73
1136966400,69.5,11687.80167
1136968200,76.0,11706.938329999999
1136970000,71.49999999,11687.32833
1136971800,67.0,11715.50833
1136973600,71.00000001,11654.835
1136975400,75.00000002,11478.11333
1136977200,78.5,11198.715
1136979000,82.0,10926.51167
1136980800,79.49999999,10502.005
1136982600,77.0,10190.83
1136984400,83.00000002,9916.47833
1136986200,89.00000002,9696.05167
1136988000,92.0,9596.94833
1136989800,95.0,9490.96
1136991600,94.0,9256.48833
1136993400,93.0,8957.9
1136995200,93.0,8986.30167
1136997000,93.00000001,8693.545
1136998800,94.0,8552.95833
1137000600,95.0,8352.73833
1137002400,94.5,8143.235
1137004200,94.0,7934.73167
1137006000,93.5,7683.26
1137007800,93.0,7504.841670000001
1137009600,93.0,7098.025
1137011400,93.0,6797.4
1137013200,92.0,6629.18167
1137015000,91.0,6575.35667
